ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
10437222	0.4862662	2.57e-01	1.208549	-6.2985723	0.1217	Gm6793///Hnrnpa3	heterogeneous nuclear ribonucleoprotein A3 pseudogene///heterogeneous nuclear ribonucleoprotein A3
10448292	0.486329	2.57e-01	1.208398	-6.2987462	0.2315	Thoc6	THO complex 6
10367045	0.486329	2.57e-01	-1.208364	-6.2987851	-0.12504	Rdh16	retinol dehydrogenase 16
10351788	0.486329	2.57e-01	1.208347	-6.2988044	0.1273325	Pigm	phosphatidylinositol glycan anchor biosynthesis, class M
10341977	0.4863717	2.57e-01	-1.208228	-6.2989408	-0.478265		
10343842	0.4863717	2.57e-01	1.208211	-6.2989606	0.28527		
10344441	0.4865589	2.57e-01	-1.207904	-6.2993124	-0.28729		
10424743	0.4865646	2.57e-01	-1.207858	-6.2993647	-0.1560375	Tigd5	tigger transposable element derived 5
10342786	0.4865903	2.57e-01	1.207784	-6.2994498	0.2104625		
10428451	0.4867058	2.57e-01	1.20758	-6.2996832	0.11266		
10383993	0.4867206	2.57e-01	1.207522	-6.2997504	0.142035	Ccdc117	coiled-coil domain containing 117
10582146	0.4867737	2.57e-01	-1.207408	-6.2998807	-0.114125	Kcng4	potassium voltage-gated channel, subfamily G, member 4
10541564	0.4868236	2.57e-01	-1.207285	-6.3000214	-0.10944	Clec4a3	C-type lectin domain family 4, member a3
10604148	0.4868236	2.57e-01	-1.207233	-6.3000818	-0.1195425	Rhox8	reproductive homeobox 8
10573779	0.4868236	2.57e-01	-1.207224	-6.3000914	-0.141	Nkd1	naked cuticle 1 homolog (Drosophila)
10341873	0.4868727	2.57e-01	1.207116	-6.300215	0.19235		
10540275	0.4868857	2.57e-01	1.20706	-6.3002793	0.1242325	Gxylt2	glucoside xylosyltransferase 2
10512327	0.4869063	2.57e-01	-1.206993	-6.300356	-0.1206575	Gm17167///Gm21158///Gm3893///Gm7819///Gm10590///Gm5859///4933409K07Rik	predicted gene 17167///predicted gene, 21158///predicted gene 3893///predicted gene 7819///predicted gene 10590///predicted pseudogene 5859///RIKEN cDNA 4933409K07 gene
10342239	0.4871006	2.57e-01	-1.206676	-6.300719	-0.2543925		
10349527	0.4871432	2.57e-01	-1.206542	-6.3008729	-0.140825		
10509590	0.4871432	2.57e-01	1.20654	-6.3008748	0.1321275	Pla2g2e	phospholipase A2, group IIE
10466278	0.4871807	2.57e-01	1.206449	-6.3009793	0.1132	Olfr1424	olfactory receptor 1424
10425364	0.4871991	2.58e-01	1.206385	-6.3010523	0.1833225	Atf4	activating transcription factor 4
10516225	0.4872274	2.58e-01	1.206288	-6.3011642	0.0937175	4930535I16Rik	RIKEN cDNA 4930535I16 gene
10390237	0.4872274	2.58e-01	1.206239	-6.3012202	0.25024	Atp5g1	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C1 (subunit 9)
10529706	0.4872274	2.58e-01	1.206223	-6.3012383	0.14133		
10417698	0.4872274	2.58e-01	-1.206195	-6.3012698	-0.13041	Olfr720	olfactory receptor 720
10517666	0.4872595	2.58e-01	1.206098	-6.3013817	0.1011925	Otud3	OTU domain containing 3
10449596	0.4872595	2.58e-01	-1.206075	-6.3014082	-0.13187		
10345058	0.487289	2.58e-01	1.205995	-6.3014994	0.1247825	Tmem14a	transmembrane protein 14A
10446589	0.4873131	2.58e-01	-1.205914	-6.3015921	-0.1628825		
10392845	0.4873131	2.58e-01	-1.205854	-6.3016603	-0.136145	Cd300lf	CD300 molecule like family member F
10338979	0.4873131	2.58e-01	-1.205848	-6.3016672	-0.2021675		
10346722	0.4873637	2.58e-01	-1.205738	-6.3017932	-0.2153025	Nbeal1	neurobeachin like 1
10387029	0.4874725	2.58e-01	-1.205544	-6.3020151	-0.123285	Dnah9	dynein, axonemal, heavy chain 9
10536216	0.4875378	2.58e-01	1.20537	-6.3022144	0.12657	Gng11	guanine nucleotide binding protein (G protein), gamma 11
10495991	0.4875378	2.58e-01	-1.20534	-6.3022488	-0.1527725		
10535927	0.4875378	2.58e-01	1.205339	-6.3022505	0.14455	Nme2///Dscaml1	NME/NM23 nucleoside diphosphate kinase 2///Down syndrome cell adhesion molecule like 1
10553401	0.4877185	2.58e-01	-1.205042	-6.3025906	-0.1455925		
10456836	0.4878036	2.58e-01	-1.204882	-6.3027733	-0.0916725	St8sia5	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5
10347767	0.4878159	2.58e-01	1.204827	-6.3028363	0.11759	Kcne4	potassium voltage-gated channel, Isk-related subfamily, gene 4
10339102	0.4878381	2.58e-01	-1.204702	-6.3029793	-0.2582825		
10341002	0.4878381	2.58e-01	-1.204673	-6.303012	-0.2499575		
10591618	0.4878381	2.58e-01	1.204669	-6.3030169	0.1280975	Dock6	dedicator of cytokinesis 6
10554938	0.4878381	2.58e-01	-1.204646	-6.3030433	-0.120915	Rab30	RAB30, member RAS oncogene family
10599802	0.4879073	2.58e-01	1.204488	-6.3032241	0.1427	Cd40lg	CD40 ligand
10608361	0.4879073	2.58e-01	-1.204472	-6.3032425	-0.18461	Gm20831///Ssty1	predicted gene, 20831///spermiogenesis specific transcript on the Y 1
10341925	0.4879873	2.58e-01	-1.20432	-6.3034166	-0.5197825		
10449549	0.4880369	2.58e-01	-1.204099	-6.3036686	-0.10355	Ino80///Rpl35a	INO80 complex subunit///ribosomal protein L35A
10485685	0.4880369	2.58e-01	-1.204099	-6.3036686	-0.10355	Ino80///Rpl35a	INO80 complex subunit///ribosomal protein L35A
10533626	0.4880369	2.58e-01	-1.204099	-6.3036686	-0.10355	Ino80///Rpl35a	INO80 complex subunit///ribosomal protein L35A
10538080	0.4880369	2.58e-01	-1.204099	-6.3036686	-0.10355	Ino80///Rpl35a	INO80 complex subunit///ribosomal protein L35A
10413183	0.4881804	2.58e-01	-1.203817	-6.3039915	-0.131825	Gm10398	predicted gene 10398
10363559	0.4881804	2.58e-01	1.203771	-6.3040444	0.1483425	4933428P19Rik	RIKEN cDNA 4933428P19 gene
10497682	0.4881804	2.58e-01	-1.203751	-6.3040673	-0.13625	Kcnmb3	potassium large conductance calcium-activated channel, subfamily M, beta member 3
10550193	0.4881804	2.58e-01	-1.20372	-6.3041024	-0.12724		
10396778	0.4881804	2.58e-01	1.203707	-6.3041175	0.1366125	Mpp5	membrane protein, palmitoylated 5 (MAGUK p55 subfamily member 5)
10342587	0.4881971	2.59e-01	1.203645	-6.3041877	0.3280675		
10489303	0.488293	2.59e-01	-1.20347	-6.3043877	-0.194875	LOC102640295///Gm8580///Gm13213///4931440P22Rik///Rpl29	uncharacterized LOC102640295///ribosomal protein L29 pseudogene///predicted gene 13213///RIKEN cDNA 4931440P22 gene///ribosomal protein L29
10561831	0.4884392	2.59e-01	1.203196	-6.3047013	0.163375	Zfp566	zinc finger protein 566
10602733	0.4884392	2.59e-01	1.203178	-6.3047224	0.1544575		
10545215	0.4884392	2.59e-01	-1.203149	-6.3047557	-0.1398025	Igk-V28	immunoglobulin kappa chain variable 28 (V28)
10522472	0.488441	2.59e-01	1.203109	-6.3048011	0.097375	Fip1l1	FIP1 like 1 (S. cerevisiae)
10365545	0.4884881	2.59e-01	1.203004	-6.3049211	0.1013725	Pah	phenylalanine hydroxylase
10339463	0.4885756	2.59e-01	-1.202841	-6.3051073	-0.4265875		
10396148	0.4885937	2.59e-01	-1.202778	-6.3051795	-0.1254275	Abhd12b	abhydrolase domain containing 12B
10443199	0.4888651	2.59e-01	-1.202351	-6.3056674	-0.1057875	C130040N14Rik	RIKEN cDNA C130040N14 gene
10338300	0.4888864	2.59e-01	-1.202283	-6.3057448	-0.25328		
10358421	0.4888982	2.59e-01	-1.202204	-6.3058348	-0.1367425	Rgs18	regulator of G-protein signaling 18
10535027	0.4888982	2.59e-01	-1.202191	-6.3058494	-0.1266	1700123K08Rik	RIKEN cDNA 1700123K08 gene
10559181	0.4889451	2.59e-01	-1.202087	-6.3059689	-0.124625	Krtap5-4	keratin associated protein 5-4
10472814	0.489032	2.59e-01	-1.201925	-6.3061537	-0.156855	Platr26	pluripotency associated transcript 26
10375574	0.4890835	2.59e-01	-1.201814	-6.3062807	-0.434295	Olfr1380///Olfr1371///Olfr1381///Olfr1382///Olfr1373	olfactory receptor 1380///olfactory receptor 1371///olfactory receptor 1381///olfactory receptor 1382///olfactory receptor 1373
10484256	0.4890915	2.59e-01	1.201716	-6.3063925	0.1555275		
10545034	0.4890915	2.59e-01	-1.20168	-6.3064341	-0.210595		
10399642	0.4890915	2.59e-01	-1.201676	-6.3064379	-0.087575	Gm19924///Gm9222///3110053B16Rik///Gm4983///2410018L13Rik///9030624G23Rik	predicted gene, 19924///predicted gene 9222///RIKEN cDNA 3110053B16 gene///predicted gene 4983///RIKEN cDNA 2410018L13 gene///RIKEN cDNA 9030624G23 gene
10489372	0.4890915	2.59e-01	-1.201653	-6.3064641	-0.1175075	Hnf4aos	hepatic nuclear factor 4 alpha, opposite strand
10425078	0.4892001	2.59e-01	-1.20146	-6.3066846	-0.1014725	Mpst	mercaptopyruvate sulfurtransferase
10548663	0.4892013	2.59e-01	-1.201421	-6.306729	-0.1722575	Tas2r121	taste receptor, type 2, member 121
10344029	0.4892551	2.59e-01	-1.201307	-6.3068596	-0.4407425		
10442786	0.4892634	2.59e-01	-1.201258	-6.3069158	-0.0985425	Tpsb2	tryptase beta 2
10339675	0.4892893	2.59e-01	-1.201162	-6.3070251	-0.18717		
10505073	0.4892893	2.59e-01	-1.201104	-6.3070911	-0.097925	Zfp462	zinc finger protein 462
10561927	0.4892893	2.59e-01	1.201074	-6.3071257	0.09608	Aplp1	amyloid beta (A4) precursor-like protein 1
10435457	0.4892893	2.59e-01	1.201036	-6.3071695	0.16503	Parp9	poly (ADP-ribose) polymerase family, member 9
10345409	0.4892893	2.59e-01	-1.201025	-6.3071813	-0.1610575		
10338419	0.4892893	2.59e-01	-1.200997	-6.3072133	-0.319865		
10390484	0.4893219	2.60e-01	-1.200913	-6.3073091	-0.14243	Cwc25	CWC25 spliceosome-associated protein
10367671	0.4894175	2.60e-01	-1.200739	-6.3075082	-0.1268425		
10605651	0.4895402	2.60e-01	-1.200526	-6.3077515	-0.184005		
10608295	0.4895717	2.60e-01	-1.2004	-6.3078953	-0.142995	Gm20917///Gm20877///Gm20865///Gm20854///Gm20852///Gm20815///Gm20809///Gm20806///Gm20747///Gm21943///Gm20738///Ssty2	predicted gene, 20917///predicted gene, 20877///predicted gene, 20865///predicted gene, 20854///predicted gene, 20852///predicted gene, 20815///predicted gene, 20809///predicted gene, 20806///predicted gene, 20747///predicted gene, 21943///predicted gene, 20738///spermiogenesis specific transcript on the Y 2
10420666	0.4895717	2.60e-01	-1.200374	-6.307925	-0.234835	Mir16-1	microRNA 16-1
10370911	0.4895717	2.60e-01	1.200343	-6.3079597	0.11168	Klf16	Kruppel-like factor 16
10551226	0.4895717	2.60e-01	1.200331	-6.307973	0.1528575	Cyp2a5///Cyp2a4	cytochrome P450, family 2, subfamily a, polypeptide 5///cytochrome P450, family 2, subfamily a, polypeptide 4
10422744	0.4897213	2.60e-01	-1.20008	-6.3082603	-0.10932	Dab2	disabled 2, mitogen-responsive phosphoprotein
10414374	0.4897516	2.60e-01	1.199999	-6.3083524	0.15042	Ktn1	kinectin 1
10341978	0.4898158	2.60e-01	-1.19987	-6.3084997	-0.3830475		
10537458	0.4898213	2.60e-01	-1.199825	-6.3085513	-0.111375	Tmem178b	transmembrane protein 178B
10447513	0.4898382	2.60e-01	-1.199763	-6.3086213	-0.1181125		
10562595	0.4898984	2.60e-01	-1.19964	-6.3087622	-0.092155	Gm21276///4930433I11Rik///Gm21276	predicted gene, 21276///RIKEN cDNA 4930433I11 gene///predicted gene, 21276
10593198	0.4899532	2.60e-01	-1.199524	-6.3088943	-0.1375975	Nxpe2	neurexophilin and PC-esterase domain family, member 2
10484731	0.4900145	2.60e-01	1.199375	-6.3090645	0.134615	Olfr1173	olfactory receptor 1173
10341365	0.4900145	2.60e-01	-1.199362	-6.3090794	-0.31976		
10502814	0.4900198	2.60e-01	-1.199301	-6.3091483	-0.141425		
10557177	0.4900198	2.60e-01	1.199251	-6.3092053	0.1235	Prkcb	protein kinase C, beta
10533003	0.4900198	2.60e-01	-1.199225	-6.3092356	-0.0900775	1110006O24Rik	RIKEN cDNA 1110006O24 gene
10458884	0.4900198	2.60e-01	-1.199188	-6.3092769	-0.120355	Hdhd1a	haloacid dehalogenase-like hydrolase domain containing 1A
10538878	0.4900198	2.60e-01	1.199168	-6.3093001	0.1047275		
10387971	0.490243	2.60e-01	-1.198784	-6.3097385	-0.140405	Inca1	inhibitor of CDK, cyclin A1 interacting protein 1
10360046	0.490243	2.60e-01	1.198774	-6.3097497	0.1074975	Sdhc	succinate dehydrogenase complex, subunit C, integral membrane protein
10543783	0.4902508	2.60e-01	1.198725	-6.3098049	0.094775	Psma3	proteasome (prosome, macropain) subunit, alpha type 3
10552006	0.4902792	2.60e-01	-1.198647	-6.3098936	-0.1124225		
10342650	0.4903023	2.60e-01	-1.198553	-6.3100019	-0.2017525		
10605603	0.4903023	2.60e-01	1.198521	-6.3100372	0.2261775	Mageb4	melanoma antigen, family B, 4
10338922	0.4903023	2.60e-01	-1.198503	-6.3100586	-0.455965		
10341218	0.4903546	2.60e-01	1.198363	-6.3102174	0.19354		
10341918	0.4903546	2.60e-01	-1.198346	-6.3102372	-0.4714675		
10546829	0.4903546	2.60e-01	-1.198312	-6.3102763	-0.1548475	Oxtr	oxytocin receptor
10480956	0.4903546	2.61e-01	-1.198244	-6.3103538	-0.16318	Card9	caspase recruitment domain family, member 9
10535881	0.4903546	2.61e-01	-1.198203	-6.3104	-0.130825		
10558992	0.4903546	2.61e-01	-1.198183	-6.3104235	-0.1023	Muc2	mucin 2
10498180	0.4903546	2.61e-01	1.198167	-6.3104407	0.0878825	Rfxap	regulatory factor X-associated protein
10341848	0.4905198	2.61e-01	-1.197894	-6.3107527	-0.26556		
10342092	0.4905361	2.61e-01	-1.197833	-6.3108218	-0.2800475		
10552599	0.4906962	2.61e-01	1.197567	-6.3111254	0.16868	Klk1b16	kallikrein 1-related peptidase b16
10372383	0.4907665	2.61e-01	-1.197429	-6.3112824	-0.1379075	Zdhhc17	zinc finger, DHHC domain containing 17
10492355	0.4907806	2.61e-01	1.197367	-6.3113523	0.1423675	Mme	membrane metallo endopeptidase
10352439	0.4907806	2.61e-01	1.197334	-6.3113902	0.1228	Susd4	sushi domain containing 4
10362289	0.4908031	2.61e-01	1.197265	-6.3114691	0.17468		
10357696	0.4908144	2.61e-01	1.197193	-6.3115513	0.1548325	Gm10188	predicted gene 10188
10599673	0.4908144	2.61e-01	-1.197174	-6.3115723	-0.15102	Gm10230///Gm14632///Gm16430///Gm16405///Gm14819///Gm10486///Gm10487///Gm10096///Gm10147///Gm10058///Gm16404///Slx///Gm14625///Gm5169///Gm5168///Slxl1///Gm4836	predicted gene 10230///predicted gene 14632///predicted gene 16430///predicted gene 16405///predicted gene 14819///predicted gene 10486///predicted gene 10487///predicted gene 10096///predicted gene 10147///predicted gene 10058///predicted gene 16404///Sycp3 like X-linked///predicted gene 14625///predicted gene 5169///predicted gene 5168///Slx-like 1///predicted gene 4836
10510594	0.4908496	2.61e-01	-1.197087	-6.311672	-0.1655	Uts2	urotensin 2
10357790	0.4909498	2.61e-01	-1.196906	-6.3118778	-0.1110575	Sox13	SRY (sex determining region Y)-box 13
10358428	0.4910206	2.61e-01	1.196751	-6.3120542	0.183335		
10505587	0.4910206	2.61e-01	-1.19673	-6.3120777	-0.1251825	Kdm4c	lysine (K)-specific demethylase 4C
10502590	0.4910408	2.61e-01	1.196664	-6.312153	0.1228525	Clca4a	chloride channel accessory 4A
10532828	0.4912418	2.61e-01	1.196339	-6.3125228	0.12596	Mmab	methylmalonic aciduria (cobalamin deficiency) cblB type homolog (human)
10455761	0.4912747	2.61e-01	-1.196255	-6.3126187	-0.0877875	Prdm6	PR domain containing 6
10543362	0.4914218	2.61e-01	-1.196008	-6.3129005	-0.1199725	Fezf1	Fez family zinc finger 1
10396314	0.4914847	2.61e-01	1.19588	-6.3130454	0.0995875	Lrrc9	leucine rich repeat containing 9
10544936	0.4915508	2.61e-01	-1.195749	-6.3131952	-0.104135	Neurod6	neurogenic differentiation 6
10534906	0.4916771	2.62e-01	1.195531	-6.3134431	0.183025	Gm15498	predicted gene 15498
10403193	0.4917378	2.62e-01	-1.195407	-6.3135841	-0.15831	Sp4	trans-acting transcription factor 4
10342201	0.4917509	2.62e-01	-1.195351	-6.3136477	-0.27186		
10465553	0.4917569	2.62e-01	1.195305	-6.3136997	0.181195	Fkbp2	FK506 binding protein 2
10343893	0.4918112	2.62e-01	-1.19519	-6.3138303	-0.2305975		
10348378	0.491873	2.62e-01	-1.195065	-6.3139731	-0.0925475	Trpm8	transient receptor potential cation channel, subfamily M, member 8
10339057	0.4919506	2.62e-01	-1.194917	-6.3141416	-0.0943275		
10556061	0.492324	2.62e-01	-1.194346	-6.3147905	-0.12605	Platr28	pluripotency associated transcript 28
10397627	0.4923482	2.62e-01	1.194238	-6.314913	0.18223		
10368817	0.4923482	2.62e-01	-1.194237	-6.3149144	-0.08734	Ccdc162	coiled-coil domain containing 162
10351843	0.492438	2.62e-01	-1.194072	-6.3151025	-0.0883425	Vsig8	V-set and immunoglobulin domain containing 8
10374350	0.492449	2.62e-01	-1.194019	-6.3151626	-0.172825		
10365518	0.4925633	2.62e-01	1.193814	-6.315395	0.1301275	Nt5dc3	5'-nucleotidase domain containing 3
10560551	0.4925633	2.62e-01	-1.193781	-6.3154326	-0.10598	Clasrp	CLK4-associating serine/arginine rich protein
10578796	0.4925774	2.62e-01	-1.193724	-6.3154977	-0.111195	Galntl6	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 6
10341066	0.4926921	2.62e-01	-1.193523	-6.3157261	-0.127775		
10511541	0.4927616	2.62e-01	1.193386	-6.3158811	0.1787025	Dpy19l4	dpy-19-like 4 (C. elegans)
10338592	0.4928391	2.62e-01	-1.193227	-6.316062	-0.13849		
10576216	0.4928391	2.62e-01	1.193202	-6.3160912	0.3032025	Snord68///Rpl13	small nucleolar RNA, C/D box 68///ribosomal protein L13
10488497	0.4928417	2.62e-01	1.193138	-6.3161639	0.0994525	Vsx1	visual system homeobox 1
10344136	0.4928417	2.62e-01	1.193096	-6.316211	0.4408025		
10436666	0.4928417	2.62e-01	-1.193069	-6.3162416	-0.14465	Jam2	junction adhesion molecule 2
10399722	0.4928417	2.62e-01	-1.193049	-6.3162644	-0.11917	Gm9866	predicted gene 9866
10343899	0.4929557	2.63e-01	-1.192849	-6.3164914	-0.46295		
10596857	0.4931121	2.63e-01	-1.192589	-6.3167872	-0.22765	Apeh	acylpeptide hydrolase
10339462	0.4931664	2.63e-01	1.192469	-6.3169233	0.1343		
10356936	0.4931664	2.63e-01	1.192437	-6.3169595	0.1644	Ppip5k2	diphosphoinositol pentakisphosphate kinase 2
10340921	0.4933167	2.63e-01	1.192186	-6.3172452	0.39649		
10376956	0.493392	2.63e-01	-1.192034	-6.3174167	-0.13768	Hs3st3a1	heparan sulfate (glucosamine) 3-O-sulfotransferase 3A1
10343793	0.493392	2.63e-01	-1.191972	-6.3174872	-0.2597125		
10339228	0.493392	2.63e-01	-1.191944	-6.3175193	-0.3343475		
10342743	0.493392	2.63e-01	-1.191911	-6.3175566	-0.2185025		
10437243	0.493392	2.63e-01	-1.191892	-6.317578	-0.14931	Mefv	Mediterranean fever
10340914	0.4934267	2.63e-01	1.191791	-6.3176929	0.24544		
10572170	0.4934267	2.63e-01	1.191769	-6.3177186	0.12463	D130040H23Rik	RIKEN cDNA D130040H23 gene
10607643	0.4935092	2.63e-01	-1.191614	-6.3178942	-0.1567575		
10344159	0.4935191	2.63e-01	1.191537	-6.3179817	0.28574		
10584352	0.4935191	2.63e-01	-1.191525	-6.3179955	-0.140675	Olfr874	olfactory receptor 874
10464171	0.4935191	2.63e-01	-1.191488	-6.3180368	-0.1114225	Tdrd1	tudor domain containing 1
10499891	0.4936237	2.63e-01	1.191302	-6.3182482	0.117855	Sprr1b	small proline-rich protein 1B
10570119	0.4936532	2.63e-01	-1.191223	-6.318338	-0.1271125	Carkd	carbohydrate kinase domain containing
10599866	0.49366	2.63e-01	-1.191176	-6.3183913	-0.1131225	3830417A13Rik	RIKEN cDNA 3830417A13 gene
10339363	0.4936759	2.63e-01	1.191029	-6.3185583	0.19954		
10607206	0.4936759	2.63e-01	-1.191028	-6.3185595	-0.103875	Il13ra2	interleukin 13 receptor, alpha 2
10398319	0.4936759	2.63e-01	1.191012	-6.3185769	0.10086	Dlk1	delta-like 1 homolog (Drosophila)
10341258	0.4936759	2.63e-01	-1.191001	-6.3185897	-0.191215		
10390319	0.4936759	2.63e-01	-1.190968	-6.3186276	-0.1022325	Lrrc46	leucine rich repeat containing 46
10589074	0.4938468	2.63e-01	-1.190687	-6.3189462	-0.1251875	Arih2os	ariadne RBR E3 ubiquitin protein ligase 2, opposite strand
10344005	0.493982	2.63e-01	-1.190457	-6.3192069	-0.40345		
10518385	0.4940589	2.63e-01	1.190264	-6.3194261	0.1644225	Mfn2	mitofusin 2
10469514	0.4940589	2.64e-01	-1.190214	-6.319482	-0.13065	Bmi1	Bmi1 polycomb ring finger oncogene
10373616	0.4940589	2.64e-01	-1.190213	-6.3194833	-0.1290475	Olfr770	olfactory receptor 770
10552353	0.4940589	2.64e-01	-1.190106	-6.319605	-0.1014975		
10599686	0.4940589	2.64e-01	1.1901	-6.3196119	0.141385	Zfp449	zinc finger protein 449
10484720	0.4940589	2.64e-01	1.190084	-6.3196297	0.1785425	Olfr1166	olfactory receptor 1166
10576795	0.4940589	2.64e-01	-1.190072	-6.3196435	-0.138085		
10505888	0.4940589	2.64e-01	-1.19005	-6.3196681	-0.15522	Ifna5	interferon alpha 5
10499504	0.4940774	2.64e-01	1.189964	-6.3197653	0.2845	Mtx1	metaxin 1
10476735	0.4940774	2.64e-01	-1.18995	-6.3197821	-0.1343275		
10384233	0.4941232	2.64e-01	-1.189847	-6.3198983	-0.14862	Tns3	tensin 3
10539179	0.4942778	2.64e-01	1.189566	-6.3202165	0.1358225	Reg3b	regenerating islet-derived 3 beta
10344025	0.4942778	2.64e-01	1.189553	-6.3202322	0.167005		
10353871	0.4944882	2.64e-01	-1.189216	-6.3206139	-0.1604575	Lman2l	lectin, mannose-binding 2-like
10347310	0.4944992	2.64e-01	1.189163	-6.3206739	0.2834125	Pnkd	paroxysmal nonkinesiogenic dyskinesia
10565609	0.4945359	2.64e-01	-1.189065	-6.3207851	-0.09089	Thrsp	thyroid hormone responsive
10339566	0.4945359	2.64e-01	-1.189037	-6.3208172	-0.25304		
10428362	0.4945566	2.64e-01	-1.188963	-6.320901	-0.112835	Gm16294	predicted gene 16294
10606831	0.4945566	2.64e-01	-1.188933	-6.3209347	-0.11522	Tmsb15a	thymosin beta 15a
10521038	0.4945601	2.64e-01	-1.188878	-6.3209971	-0.09785	Slc5a1	solute carrier family 5 (sodium/glucose cotransporter), member 1
10376007	0.4945601	2.64e-01	-1.188773	-6.3211159	-0.0970225	Shroom1	shroom family member 1
10574137	0.4945601	2.64e-01	-1.188772	-6.3211165	-0.10338	Nlrc5	NLR family, CARD domain containing 5
10568763	0.4945601	2.64e-01	-1.188749	-6.3211427	-0.408775		
10502329	0.4945601	2.64e-01	1.188742	-6.3211506	0.10229	Cisd2	CDGSH iron sulfur domain 2
10387797	0.4946265	2.64e-01	1.188556	-6.3213619	0.1435875	Bcl6b	B cell CLL/lymphoma 6, member B
10540812	0.4946265	2.64e-01	-1.188551	-6.3213677	-0.1144975	Tatdn2	TatD DNase domain containing 2
10342059	0.4946265	2.64e-01	1.188536	-6.3213838	0.1861725		
10577994	0.49486	2.64e-01	1.188163	-6.3218073	0.10748	Gm8096	3-phosphoglycerate dehydrogenase pseudogene
10503118	0.49486	2.64e-01	1.188115	-6.3218615	0.1209375	Fam110b	family with sequence similarity 110, member B
10403054	0.49486	2.64e-01	-1.188078	-6.3219028	-0.1572475		
10538965	0.49486	2.64e-01	-1.188056	-6.3219285	-0.0947375	Fabp1	fatty acid binding protein 1, liver
10346695	0.4948807	2.64e-01	-1.187989	-6.322004	-0.2164225	Nbeal1	neurobeachin like 1
